media_type,channel_name,is_public_channel,year,women_expression_rate,speech_rate,nb_hours_analyzed
tv,BFM TV,False,2019,34.23135499531699,92.22172346084764,826.0
tv,Canal+,False,2010,21.51190904161979,74.0580372022365,1661.0
tv,Canal+,False,2011,22.158304388849643,73.6439097995491,1759.0
tv,Canal+,False,2012,22.350215675848027,74.44265113854304,1678.0
tv,Canal+,False,2013,23.414536181895937,76.08053734710245,1700.0
tv,Canal+,False,2014,22.12367299237239,77.57861397143267,1608.0
tv,Canal+,False,2015,21.536859698528914,78.48600922231607,1584.0
tv,Canal+,False,2016,22.0995672361379,76.81169070966226,1634.0
tv,Canal+,False,2017,22.01619694490687,72.35544751454653,1644.0
tv,Canal+,False,2018,22.485153691737544,73.27259707456577,2014.0
tv,Canal+,False,2019,22.70213656101075,74.58058069728197,826.0
tv,Canal+ Sport,False,2010,5.9729542393806625,83.26187747323442,990.0
tv,Canal+ Sport,False,2011,5.532296190431669,85.21147721257077,940.0
tv,Canal+ Sport,False,2012,5.211815278454215,85.7750084780892,978.0
tv,Canal+ Sport,False,2013,4.9443778442181845,85.69090211350526,937.0
tv,Canal+ Sport,False,2014,5.095775628337789,87.82490983386809,958.0
tv,Canal+ Sport,False,2015,4.912640341606156,90.33695265309424,912.0
tv,Canal+ Sport,False,2016,4.838224987026434,90.93119128462858,929.0
tv,Canal+ Sport,False,2017,4.813465984423973,90.22443444584567,928.0
tv,Canal+ Sport,False,2018,5.137714741650995,89.80750928748158,934.0
tv,Canal+ Sport,False,2019,5.136650864163029,90.55067337120676,825.0
tv,Chasse et pêche,False,2010,7.191762448544618,76.30149996775147,914.0
tv,Chasse et pêche,False,2011,8.144226877239982,74.0801145314567,882.0
tv,Chasse et pêche,False,2012,7.018203540222437,72.56430239249123,897.0
tv,Chasse et pêche,False,2013,10.09888375973494,69.50302980500021,937.0
tv,Chasse et pêche,False,2014,10.310288596580266,71.44297154908394,949.0
tv,Chasse et pêche,False,2015,9.1497518738192,72.48370308351343,938.0
tv,Chasse et pêche,False,2016,7.2589125210980985,73.03353717169452,933.0
tv,Chasse et pêche,False,2017,9.108982132264543,71.88823899942895,962.0
tv,Chasse et pêche,False,2018,11.774427136755584,73.03284220922933,943.0
tv,Chasse et pêche,False,2019,12.045818606364927,76.22015633877103,824.0
tv,Chérie 25,False,2013,48.294389434096004,74.53443530549505,1636.0
tv,Chérie 25,False,2014,48.91754597219619,78.8298867015041,1658.0
tv,Chérie 25,False,2015,37.3290454135079,73.35643336764784,1589.0
tv,Chérie 25,False,2016,41.837747247004245,75.0302019140266,1611.0
tv,Chérie 25,False,2017,41.67980215473349,78.129789900808,1607.0
tv,Chérie 25,False,2018,39.983769271327006,76.56601210250881,2031.0
tv,Chérie 25,False,2019,39.85225212210074,77.98246408190643,826.0
tv,Comédie+,False,2010,29.579478405274216,77.35239904766286,958.0
tv,Comédie+,False,2011,28.137377593981626,77.80245358162384,906.0
tv,Comédie+,False,2012,31.90628204885429,80.00404037087448,954.0
tv,Comédie+,False,2013,29.255711371437528,77.81515852655531,890.0
tv,Comédie+,False,2014,31.637882454413834,74.89747917581357,966.0
tv,Comédie+,False,2015,29.697663464910995,75.282881888247,934.0
tv,Comédie+,False,2016,28.513473151209585,78.0459183097157,927.0
tv,Comédie+,False,2017,26.18616224704205,77.76988464953195,1007.0
tv,Comédie+,False,2018,28.367153032273386,72.36365661961331,955.0
tv,Comédie+,False,2019,33.66962522806119,72.76197482133445,824.0
tv,D8/C8,False,2013,27.814514795834018,75.0368612728537,1805.0
tv,D8/C8,False,2014,31.14989815360672,75.63897804479559,1725.0
tv,D8/C8,False,2015,27.52428421354578,74.75661913044958,1820.0
tv,D8/C8,False,2016,26.154351375618916,76.82451663151257,1766.0
tv,D8/C8,False,2017,27.295338091357607,74.3094173386339,1784.0
tv,D8/C8,False,2018,28.3769902073018,74.8934311561954,1801.0
tv,D8/C8,False,2019,29.815084489420546,75.94318793363269,826.0
tv,Euronews,False,2010,34.228341588704545,76.726814623445,903.0
tv,Euronews,False,2011,30.681695594316054,78.636071688147,917.0
tv,Euronews,False,2012,30.61316456008134,78.9263733046417,916.0
tv,Euronews,False,2013,36.71865967351382,79.63545546278426,965.0
tv,Euronews,False,2014,37.61037099669075,81.63376190559715,892.0
tv,Euronews,False,2015,35.39343354962911,81.8825986926678,948.0
tv,Euronews,False,2016,30.95794547236568,80.92209630572023,886.0
tv,Euronews,False,2017,31.580819596300497,81.1658946121284,919.0
tv,Euronews,False,2018,34.89162555702699,81.35658257204565,956.0
tv,Euronews,False,2019,35.70667939178433,81.72639591640362,826.0
tv,Eurosport France,False,2010,6.957224029147804,84.42344297383532,1734.0
tv,Eurosport France,False,2011,7.395577437648261,85.68989791993428,1680.0
tv,Eurosport France,False,2012,8.083346257603727,85.81104198608325,1692.0
tv,Eurosport France,False,2013,8.884800075111714,88.12081467301269,789.0
tv,Eurosport France,False,2014,7.8610175491278325,87.52413336580138,1668.0
tv,Eurosport France,False,2015,7.801830722783509,87.71309532171608,1599.0
tv,Eurosport France,False,2016,8.012118788909232,87.33803615677127,1599.0
tv,Eurosport France,False,2017,5.595861852588684,86.70074849217946,1634.0
tv,Eurosport France,False,2018,5.617468543657603,86.21212764899123,2045.0
tv,Eurosport France,False,2019,9.858520804381008,89.2446047294585,824.0
tv,France 2,True,2010,28.456111604983025,80.56821842235662,1690.0
tv,France 2,True,2011,30.60460090113992,81.090583877127,1626.0
tv,France 2,True,2012,33.44531070623485,81.98232690720188,1613.0
tv,France 2,True,2013,34.886430445098306,82.35102967412942,1640.0
tv,France 2,True,2014,35.0795758950855,85.6022644700427,1660.0
tv,France 2,True,2015,36.21095447112758,84.03977563988362,1644.0
tv,France 2,True,2016,33.92145412835245,83.19447436132506,1639.0
tv,France 2,True,2017,36.41515787899744,80.08892403832274,1664.0
tv,France 2,True,2018,37.24429925353736,80.14594445691887,2087.0
tv,France 2,True,2019,38.918406967043744,80.46073324959082,826.0
tv,France 24,True,2011,43.79999051786408,89.25936615934296,1647.0
tv,France 24,True,2012,45.018032863354094,88.88753573019608,1639.0
tv,France 24,True,2013,43.82043031788675,89.15693583530904,1706.0
tv,France 24,True,2014,44.99147959145337,88.81098407191337,1617.0
tv,France 24,True,2015,44.448384793572934,89.05238087052878,1669.0
tv,France 24,True,2016,45.933815900407396,88.65923218891542,1662.0
tv,France 24,True,2017,44.64361657109559,88.46010472940344,1697.0
tv,France 24,True,2018,45.99064159398676,88.91086738174639,2051.0
tv,France 24,True,2019,47.917399538024654,89.22670657532464,826.0
tv,France 3,True,2010,29.843796534996375,80.22053887490176,1725.0
tv,France 3,True,2011,30.01198827972812,80.20647093456759,1637.0
tv,France 3,True,2012,30.32065046860196,80.8354489689085,1636.0
tv,France 3,True,2013,30.750683911432112,81.27753471533653,1658.0
tv,France 3,True,2014,30.012442701871766,82.86073645959404,1619.0
tv,France 3,True,2015,30.12688868732587,82.07704572950178,1582.0
tv,France 3,True,2016,32.63479635381367,82.21916798516068,1658.0
tv,France 3,True,2017,34.991187386781206,79.76534881601343,1638.0
tv,France 3,True,2018,35.37314449879114,78.8460842347336,2042.0
tv,France 3,True,2019,35.906998140221205,79.0349615276713,826.0
tv,France 5,True,2010,26.896620443528292,79.6667394506169,1716.0
tv,France 5,True,2011,26.959951635780605,79.974208596603,1686.0
tv,France 5,True,2012,28.674699258314888,79.64953626858026,1746.0
tv,France 5,True,2013,28.679668748087796,81.35787738174764,1725.0
tv,France 5,True,2014,30.77828995796062,85.18099678229149,1677.0
tv,France 5,True,2015,31.89270112964359,85.10662065369289,1626.0
tv,France 5,True,2016,34.47426581462924,86.21906264475281,1653.0
tv,France 5,True,2017,35.217927407596044,83.56497492136835,1632.0
tv,France 5,True,2018,36.091543618761804,83.97229262647214,1983.0
tv,France 5,True,2019,37.281899051653475,85.06282607515597,826.0
tv,France O,True,2010,31.723482974703813,73.01927693866426,1662.0
tv,France O,True,2011,34.22439897244679,69.91560781902817,1630.0
tv,France O,True,2012,35.9199672072171,68.33427333379004,1716.0
tv,France O,True,2013,37.5408661639612,70.39116672503376,1334.0
tv,France O,True,2014,34.015039447903014,74.90932925923556,1612.0
tv,France O,True,2015,31.641524826000722,78.64423379296214,1611.0
tv,France O,True,2016,31.02635734189154,79.1775648725865,1666.0
tv,France O,True,2017,33.297872610345976,77.38742880008071,1618.0
tv,France O,True,2018,35.106503585598,77.83703744025492,2041.0
tv,France O,True,2019,37.365873322750886,77.6951210760857,826.0
tv,Histoire,False,2011,16.264416111241175,78.49844961319032,1672.0
tv,Histoire,False,2012,16.404075284475752,78.20552805988224,659.0
tv,Histoire,False,2013,15.5173510767466,78.47055380933033,1696.0
tv,Histoire,False,2014,18.60096048263929,83.85036407121407,1621.0
tv,Histoire,False,2015,20.626347674650297,84.17961886767466,1603.0
tv,Histoire,False,2016,16.134625853349664,84.3761853338771,1646.0
tv,Histoire,False,2017,21.07237554127373,79.37752182154313,1583.0
tv,Histoire,False,2018,24.12733665367189,78.83428302062899,2112.0
tv,Histoire,False,2019,24.14199875586385,78.76564490953284,824.0
tv,I-Télé/CNews,False,2010,38.460709798007045,88.31148172993105,1674.0
tv,I-Télé/CNews,False,2011,39.7197062542852,89.86247449270475,1613.0
tv,I-Télé/CNews,False,2012,37.28203143524295,90.45476767548149,1674.0
tv,I-Télé/CNews,False,2013,34.46458196847565,90.34364293752756,1656.0
tv,I-Télé/CNews,False,2014,34.21705188654999,90.39295522729631,1637.0
tv,I-Télé/CNews,False,2015,35.194313306282474,90.98668319460764,1648.0
tv,I-Télé/CNews,False,2016,33.70378604050557,89.7142519768895,1694.0
tv,I-Télé/CNews,False,2017,29.2409573794362,88.65343133423401,1871.0
tv,I-Télé/CNews,False,2018,30.431046673671524,88.8105791016915,1953.0
tv,I-Télé/CNews,False,2019,31.261062181726796,92.44188826578174,826.0
tv,L'Equipe 21,False,2013,22.961725368180716,87.96782116817124,1693.0
tv,L'Equipe 21,False,2014,22.609735991651515,87.96821296193407,1614.0
tv,L'Equipe 21,False,2015,14.67981642582165,88.61269608009391,1625.0
tv,L'Equipe 21,False,2016,9.891840224452645,90.82236063146715,1650.0
tv,L'Equipe 21,False,2017,12.813498000039145,89.02236331269171,1630.0
tv,L'Equipe 21,False,2018,12.936566161270946,88.16015278198424,2103.0
tv,L'Equipe 21,False,2019,14.277578618314168,88.30005427116566,826.0
tv,LCI,False,2010,32.62084196681204,87.27803357806835,1701.0
tv,LCI,False,2011,33.67961593605219,91.16772882513222,1673.0
tv,LCI,False,2012,32.638833689107344,90.21687308205429,1686.0
tv,LCI,False,2013,33.47618627632621,91.13339545280384,1624.0
tv,LCI,False,2014,33.232247732666316,91.86244844856111,1599.0
tv,LCI,False,2015,36.860963104914745,91.70065546161098,1648.0
tv,LCI,False,2016,34.94381262745534,91.03013767491677,1689.0
tv,LCI,False,2017,32.2129981933496,90.88385525777382,1604.0
tv,LCI,False,2018,31.679395716828807,90.56192941763206,2057.0
tv,LCI,False,2019,31.04590733176701,93.49228131213886,826.0
tv,LCP/Public Sénat,True,2010,25.256254313885062,93.2722956466499,1680.0
tv,LCP/Public Sénat,True,2011,26.801477176707895,93.71510062407408,1755.0
tv,LCP/Public Sénat,True,2012,29.133673993270758,93.40133272523519,1624.0
tv,LCP/Public Sénat,True,2013,27.91827987378992,93.78607698717273,1664.0
tv,LCP/Public Sénat,True,2014,29.559332345130418,94.00199322766008,1658.0
tv,LCP/Public Sénat,True,2015,30.98031758269211,94.23522940143482,1667.0
tv,LCP/Public Sénat,True,2016,30.328369024613067,94.9669069748508,1639.0
tv,LCP/Public Sénat,True,2017,31.39197795186572,93.41186987733965,1602.0
tv,LCP/Public Sénat,True,2018,34.358285826816356,93.62218921782494,2041.0
tv,LCP/Public Sénat,True,2019,33.920288438753026,93.42871133635646,826.0
tv,La chaîne Météo,False,2010,31.1698082315849,88.01420261519804,929.0
tv,La chaîne Météo,False,2011,27.034462692571502,88.31029106025345,933.0
tv,La chaîne Météo,False,2012,27.77140474415442,87.65619979801164,951.0
tv,La chaîne Météo,False,2013,18.421602883706658,87.56966118251088,985.0
tv,La chaîne Météo,False,2014,13.064368215145022,83.31782349422922,930.0
tv,La chaîne Météo,False,2015,13.614501475083967,80.11325824811529,935.0
tv,La chaîne Météo,False,2016,14.955341194795487,81.71824522323378,910.0
tv,La chaîne Météo,False,2017,16.771740153016896,82.97516471829613,916.0
tv,La chaîne Météo,False,2018,14.202462714074368,85.89296615296796,977.0
tv,La chaîne Météo,False,2019,13.714682401351098,86.30223793687755,824.0
tv,M6,False,2010,39.40278529924919,73.12395542636222,1719.0
tv,M6,False,2011,39.040332951107935,72.39339220066218,1611.0
tv,M6,False,2012,40.64356763937142,73.62134954606474,1639.0
tv,M6,False,2013,40.708158113804394,74.80222871193092,1692.0
tv,M6,False,2014,41.17379630893965,76.44073396249213,1653.0
tv,M6,False,2015,40.63813091743655,76.16285628732062,1646.0
tv,M6,False,2016,41.22403703972862,78.27028228246088,1637.0
tv,M6,False,2017,43.59281087936905,75.54337894585082,1636.0
tv,M6,False,2018,42.196399790751926,75.54206225948286,2089.0
tv,M6,False,2019,43.684264132999736,76.53623822119886,826.0
tv,Monte Carlo TMC,False,2010,28.543801572469047,68.30888618291243,1655.0
tv,Monte Carlo TMC,False,2011,29.445112717342425,68.77463212208814,1707.0
tv,Monte Carlo TMC,False,2012,30.304361192436772,71.97572869200157,1618.0
tv,Monte Carlo TMC,False,2013,30.813337990042232,71.13550382618638,1661.0
tv,Monte Carlo TMC,False,2014,30.318944045221453,73.28801882007076,1632.0
tv,Monte Carlo TMC,False,2015,28.795451846352854,73.6298512090656,1645.0
tv,Monte Carlo TMC,False,2016,29.38568716205609,71.00788534802578,1684.0
tv,Monte Carlo TMC,False,2017,30.085632752149998,70.56422905308982,1691.0
tv,Monte Carlo TMC,False,2018,31.683620289082693,70.74244746688893,2061.0
tv,Monte Carlo TMC,False,2019,32.945299090403935,72.0583409142284,826.0
tv,NRJ 12,False,2010,30.924828451550805,65.88392434051119,1738.0
tv,NRJ 12,False,2011,27.40061903474688,67.92625535647754,1653.0
tv,NRJ 12,False,2012,32.673525889586216,71.33848988440161,1724.0
tv,NRJ 12,False,2013,30.674707258653722,68.20621032064464,1653.0
tv,NRJ 12,False,2014,35.24455770860689,72.12407909306583,1625.0
tv,NRJ 12,False,2015,33.06013299617276,72.44999279720746,1633.0
tv,NRJ 12,False,2016,33.924960099185384,72.97136869850809,1673.0
tv,NRJ 12,False,2017,35.453065904643694,72.29681799057744,1668.0
tv,NRJ 12,False,2018,35.314814987129125,72.95438184317405,2086.0
tv,NRJ 12,False,2019,31.217332712983698,74.40024591659558,826.0
tv,Paris Première,False,2010,24.8360790899738,71.2172967328438,999.0
tv,Paris Première,False,2011,25.52125150358215,73.28084358987684,911.0
tv,Paris Première,False,2012,21.008999527687987,73.30746546703902,946.0
tv,Paris Première,False,2013,22.519630030542427,72.21105847609415,957.0
tv,Paris Première,False,2014,22.321417699181715,74.40729902749321,904.0
tv,Paris Première,False,2015,21.017236450710435,74.50753146289176,948.0
tv,Paris Première,False,2016,22.51810601170466,72.4189591472879,965.0
tv,Paris Première,False,2017,21.8045650397315,73.20725972361251,906.0
tv,Paris Première,False,2018,23.70618637668973,70.24829742046488,915.0
tv,Paris Première,False,2019,25.80695850647196,76.93426596697337,826.0
tv,Planète+,False,2010,17.715349611731984,76.08201923609319,911.0
tv,Planète+,False,2011,15.799666373733299,76.03291790598242,931.0
tv,Planète+,False,2012,16.061340550154195,77.64116730351913,896.0
tv,Planète+,False,2013,15.655506944110723,78.41610207908343,935.0
tv,Planète+,False,2014,17.28267881071151,81.3266150178874,920.0
tv,Planète+,False,2015,15.888833962877921,82.56947844380157,941.0
tv,Planète+,False,2016,16.8856145839924,81.44635333576542,902.0
tv,Planète+,False,2017,16.269306054343215,79.01039086667568,933.0
tv,Planète+,False,2018,19.090401266138926,78.68852992848106,901.0
tv,Planète+,False,2019,20.50207190979987,79.11618216195491,824.0
tv,TF1,False,2010,32.37882301327677,74.81191141299223,1698.0
tv,TF1,False,2011,34.654423904665926,73.88632824378615,1661.0
tv,TF1,False,2012,35.93875193789674,74.02451890548149,1725.0
tv,TF1,False,2013,36.484382354138724,75.17402920369261,1658.0
tv,TF1,False,2014,36.73067839419855,78.59950557923912,1683.0
tv,TF1,False,2015,35.346751840792244,78.4879870129847,1606.0
tv,TF1,False,2016,37.39063527780904,78.15672962424654,1685.0
tv,TF1,False,2017,38.11042499611489,75.52316681911836,1664.0
tv,TF1,False,2018,38.20715691117824,75.56656202083478,2005.0
tv,TF1,False,2019,41.98504626761073,76.38848179389035,826.0
tv,TV Breizh,False,2011,29.88416433895874,71.54455762549854,896.0
tv,TV Breizh,False,2012,29.34718928002188,72.8728853726567,936.0
tv,TV Breizh,False,2013,29.93932007974681,75.54021772973223,976.0
tv,TV Breizh,False,2014,30.173381802565675,77.94015634341694,870.0
tv,TV Breizh,False,2015,32.908707747674875,78.2261835438409,931.0
tv,TV Breizh,False,2016,32.10454221634168,77.60163676297893,931.0
tv,TV Breizh,False,2017,30.639224327268742,72.29322444997581,897.0
tv,TV Breizh,False,2018,31.890735697679023,69.38560603320761,924.0
tv,TV Breizh,False,2019,31.753470809772434,70.22604948289201,824.0
tv,TV5 Monde,True,2010,28.02868276237841,80.18323974154049,939.0
tv,TV5 Monde,True,2011,28.699712001358265,81.466553927272,947.0
tv,TV5 Monde,True,2012,28.571515860816326,80.96245215146551,947.0
tv,TV5 Monde,True,2013,30.118738220183687,82.18036592552315,910.0
tv,TV5 Monde,True,2014,29.505054393289075,84.82169566480286,951.0
tv,TV5 Monde,True,2015,29.587629691667605,85.37429856414325,888.0
tv,TV5 Monde,True,2016,31.21215637964163,85.69079183344121,941.0
tv,TV5 Monde,True,2017,30.873578894303744,82.56720408751583,908.0
tv,TV5 Monde,True,2018,35.08081948299965,82.73152239174708,915.0
tv,TV5 Monde,True,2019,35.59168705994433,82.52659706719768,824.0
tv,Toute l'Histoire,False,2010,17.8601299587232,78.60916279558828,928.0
tv,Toute l'Histoire,False,2011,20.773158009032887,80.16132148215019,963.0
tv,Toute l'Histoire,False,2012,19.347722492415894,80.95942080104957,931.0
tv,Toute l'Histoire,False,2013,17.2191563576848,83.32425839838545,952.0
tv,Toute l'Histoire,False,2014,19.644503079324608,85.17494682332308,936.0
tv,Toute l'Histoire,False,2015,20.657402102193984,84.9250937337327,949.0
tv,Toute l'Histoire,False,2016,18.366167899366364,85.6613151494556,977.0
tv,Toute l'Histoire,False,2017,17.143527820296132,81.47904398268301,933.0
tv,Toute l'Histoire,False,2018,17.944907646051764,81.3946876126216,939.0
tv,Toute l'Histoire,False,2019,18.575964750171334,80.77519345927831,824.0
tv,Téva,False,2011,44.83728344018357,67.67590119843273,1665.0
tv,Téva,False,2012,43.83392316365572,70.87369592090096,647.0
tv,Téva,False,2013,45.76238037783062,70.79470779652095,1690.0
tv,Téva,False,2014,46.72192249956213,70.84785720980187,1588.0
tv,Téva,False,2015,51.210879719316104,72.66257062278186,1657.0
tv,Téva,False,2016,53.3579300360731,71.99602056038495,1594.0
tv,Téva,False,2017,50.65505691204858,70.64969012555514,1541.0
tv,Téva,False,2018,47.54970857518087,72.2298747863591,2023.0
tv,Téva,False,2019,49.50717526992731,70.25267635917577,826.0
tv,Voyage,False,2010,23.647660181844163,72.88969702417815,958.0
tv,Voyage,False,2011,25.00898813273798,73.45038961037699,941.0
tv,Voyage,False,2012,24.32763131151676,73.42829095922212,945.0
tv,Voyage,False,2013,26.81814978862775,76.37863142304198,908.0
tv,Voyage,False,2014,24.428790569555346,77.83119966839666,925.0
tv,Voyage,False,2015,24.075768707530333,79.22201470440991,923.0
tv,Voyage,False,2016,21.869992102071254,77.29946706976536,937.0
tv,Voyage,False,2017,23.539410804262737,73.73611329134197,884.0
tv,Voyage,False,2018,26.08080378570629,73.36872710053518,916.0
tv,Voyage,False,2019,24.912812649488075,72.13951056182543,824.0
tv,W9,False,2010,30.842987322969794,56.85351091420029,1659.0
tv,W9,False,2011,32.866200908080565,56.67235875150749,1672.0
tv,W9,False,2012,32.19063868387818,58.359816654779316,1666.0
tv,W9,False,2013,34.937837768784554,60.70324240591872,1686.0
tv,W9,False,2014,36.40868788075179,63.308569662085276,1565.0
tv,W9,False,2015,36.93924232991307,68.83664176005013,1629.0
tv,W9,False,2016,37.072227603164194,68.9668425407722,1649.0
tv,W9,False,2017,36.083906538309044,64.5381960389075,1639.0
tv,W9,False,2018,35.129244203003196,64.7763680080595,2099.0
tv,W9,False,2019,35.75575523439771,63.677537607831184,826.0
